"","OTU","contrast","estimate","SE","df","z.ratio","p.value","a","b","p.adjust"
"1","ASV_8","1a - Rainout",0.0914457523684879,0.12399716705474,Inf,0.737482593679885,0.460828924581364,"1a","Rainout",0.900068930019598
"2","ASV_62","1a - Rainout",-0.417947326237956,0.917289726605037,Inf,-0.455632843272771,0.648654021525879,"1a","Rainout",0.900068930019598
"3","ASV_58","1a - Rainout",-0.0504277672110203,0.639797294168558,Inf,-0.0788183502347462,0.937177108077386,"1a","Rainout",0.966049678451646
"4","ASV_21","1a - Rainout",-0.20935099092578,0.327869509117014,Inf,-0.638519243492887,0.523135731459783,"1a","Rainout",0.900068930019598
"5","ASV_13","1a - Rainout",-0.037162366841803,0.259167334561529,Inf,-0.143391399632503,0.885981074886163,"1a","Rainout",0.966049678451646
"6","ASV_4","1a - Rainout",0.200827638740733,0.244845384879617,Inf,0.820222275537168,0.412089405500329,"1a","Rainout",0.900068930019598
"7","ASV_2","1a - Rainout",0.169232134073469,0.356650434556002,Inf,0.474504213864615,0.635140393763737,"1a","Rainout",0.900068930019598
"8","ASV_6","1a - Rainout",0.17933985205259,0.203924296742818,Inf,0.879443278300318,0.379160975128594,"1a","Rainout",0.900068930019598
"9","ASV_39","1a - Rainout",-0.182488866003728,0.23581484314361,Inf,-0.773865052644684,0.439010597968867,"1a","Rainout",0.900068930019598
"10","ASV_37","1a - Rainout",0.0757136258844521,0.395827268924376,Inf,0.19127945906859,0.848306653252682,"1a","Rainout",0.966049678451646
"11","ASV_85","1a - Rainout",-0.377376115513835,0.321001178744038,Inf,-1.17562221107839,0.239745875841335,"1a","Rainout",0.900068930019598
"12","ASV_44","1a - Rainout",0.285454366353093,0.157994245040701,Inf,1.80673901305429,0.0708029817343109,"1a","Rainout",0.821314588118007
"13","ASV_15","1a - Rainout",0.0369838271292566,0.253125599265231,Inf,0.146108600776107,0.883835656845593,"1a","Rainout",0.966049678451646
"14","ASV_32","1a - Rainout",0.611495214426962,0.837960684552931,Inf,0.729742129552543,0.465547823990989,"1a","Rainout",0.900068930019598
"15","ASV_53","1a - Rainout",-3.5199928689572,1.65973144884682,Inf,-2.12082073362102,0.0339368911996942,"1a","Rainout",0.665472167524012
"16","ASV_61","1a - Rainout",1.9832601157078,0.937664957846167,Inf,2.11510529332714,0.0344209741822765,"1a","Rainout",0.665472167524012
"17","ASV_114","1a - Rainout",0.450528884256757,0.792632227739262,Inf,0.568395869471206,0.569766194513574,"1a","Rainout",0.900068930019598
