ASV_1	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
ASV_2	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_3	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
ASV_4	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
ASV_6	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_7	NS-Gamma-2.3.1_OTU2_1-KC469632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-2.3.1_OTU2_1-KC469632	410	133	48.3
ASV_8	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	4.4e-34	135.2	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_10	NS-Alpha-2_OTU1_1-JF520968	73.5	98	22	1	2	283	1	98	1.3e-33	133.7	NS-Alpha-2_OTU1_1-JF520968	410	133	68.8
ASV_11	NS-Beta-1.3_OTU1_1-EU885554	89.5	76	8	0	183	410	58	133	4.4e-34	135.2	NS-Beta-1.3_OTU1_1-EU885554	410	133	55.6
ASV_12	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_13	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_14	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_15	NS-Gamma-2.3.1_OTU2_1-KC469632	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Gamma-2.3.1_OTU2_1-KC469632	410	133	48.3
ASV_16	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
ASV_17	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	4.4e-34	135.2	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_18	NS-Gamma-1.2_OTU1_1-EU671146	100.0	66	0	0	213	410	68	133	3.7e-33	132.1	NS-Gamma-1.2_OTU1_1-EU671146	410	133	48.3
ASV_19	NS-Beta-1.3_OTU1_1-EU885554	89.5	76	8	0	183	410	58	133	4.4e-34	135.2	NS-Beta-1.3_OTU1_1-EU885554	410	133	55.6
ASV_20	NS-Gamma-2.3.1_OTU2_1-KC469632	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Gamma-2.3.1_OTU2_1-KC469632	410	133	48.3
ASV_21	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	3.7e-33	132.1	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_22	NS-Beta-1.3_OTU1_1-EU885554	89.5	76	8	0	183	410	58	133	4.4e-34	135.2	NS-Beta-1.3_OTU1_1-EU885554	410	133	55.6
ASV_23	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	4.4e-34	135.2	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_24	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_25	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	3.4e-34	135.6	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_26	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
ASV_27	NS-Gamma-1.2_OTU1_1-EU671146	82.9	82	14	0	165	410	52	133	5.7e-34	134.8	NS-Gamma-1.2_OTU1_1-EU671146	410	133	60.0
ASV_28	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	9.8e-34	134.0	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_29	NS-Gamma-1.Incertae_sedis_OTU1_1-EU651089	98.5	66	1	0	213	410	68	133	3.7e-33	132.1	NS-Gamma-1.Incertae_sedis_OTU1_1-EU651089	410	133	48.3
ASV_30	NS-Beta-1.3_OTU1_1-EU885554	89.5	76	8	0	183	410	58	133	4.4e-34	135.2	NS-Beta-1.3_OTU1_1-EU885554	410	133	55.6
ASV_31	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_32	NS-Gamma-1.2_OTU1_1-EU671146	100.0	66	0	0	213	410	68	133	3.7e-33	132.1	NS-Gamma-1.2_OTU1_1-EU671146	410	133	48.3
ASV_33	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_34	NS-Gamma-2.2.1.2-JX570746	93.1	72	5	0	2	217	1	72	1.7e-33	133.3	NS-Gamma-2.2.1.2-JX570746	410	133	52.7
ASV_35	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.2e-33	132.9	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
ASV_36	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	82.9	82	14	0	165	410	52	133	9.8e-34	134.0	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	60.0
ASV_37	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
