OTU_0	Nitrosospira-sp-17Nsp14_2671457573	85.3	150	8	1	3	410	116	265	9.1e-73	261.5	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_1	Nitrosospira-sp-17Nsp14_2671457573	87.3	150	5	1	3	410	116	265	1.5e-72	260.8	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_2	Nitrosospira-sp_2636913388	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosospira-sp_2636913388	410	274	99.5
OTU_3	Nitrosospira-sp-17Nsp14_2671457573	88.0	150	4	1	3	410	116	265	2.4e-73	263.5	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_4	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_5	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_6	Nitrosospira-sp_2630434854	88.0	150	4	1	3	410	116	265	6.3e-74	265.4	Nitrosospira-sp_2630434854	410	274	99.5
OTU_7	Nitrosospira-sp-17Nsp14_2671457573	87.3	150	5	1	3	410	116	265	2.0e-72	260.4	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_8	Nitrosolobus-multiformis-Nl1_2667636517	84.7	150	9	1	3	410	116	265	2.0e-72	260.4	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_9	Nitrosomonas-communis-Nm44_2676397764	82.7	150	12	1	3	410	147	296	7.2e-70	251.9	Nitrosomonas-communis-Nm44_2676397764	410	305	99.5
OTU_10	Nitrosospira-sp-17Nsp14_2671457573	86.7	150	6	1	3	410	116	265	5.3e-73	262.3	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_11	Nitrosospira-sp_2630434854	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosospira-sp_2630434854	410	274	99.5
OTU_12	Nitrosospira-sp-17Nsp14_2671457573	84.0	150	10	1	3	410	116	265	1.1e-67	244.6	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_13	Nitrosolobus-multiformis-Nl1_2667636517	85.3	150	8	1	3	410	116	265	2.0e-72	260.4	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_14	Nitrosomonas-europaea-ATCC-19718_637427314	85.3	150	8	1	3	410	118	267	2.4e-73	263.5	Nitrosomonas-europaea-ATCC-19718_637427314	410	276	99.5
OTU_15	Nitrosolobus-multiformis-Nl1_2667636517	88.0	150	4	1	3	410	116	265	6.3e-74	265.4	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_16	Nitrosovibrio-tenuis-Nv1_2671436084	85.3	150	8	1	3	410	116	265	4.5e-72	259.2	Nitrosovibrio-tenuis-Nv1_2671436084	410	274	99.5
OTU_17	Nitrosospira-sp-17Nsp14_2671457573	87.3	150	5	1	3	410	116	265	1.5e-72	260.8	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_18	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	7.7e-72	258.5	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_19	Nitrosolobus-sp-Nl14_2671461169	86.0	150	7	1	3	410	116	265	7.7e-72	258.5	Nitrosolobus-sp-Nl14_2671461169	410	274	99.5
OTU_20	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_21	Nitrosospira-sp_2636913388	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosospira-sp_2636913388	410	274	99.5
OTU_22	Nitrosospira-sp-17Nsp14_2671457573	82.0	150	13	1	3	410	116	265	9.1e-65	235.0	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_23	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_24	Nitrosospira-briensis-C-128_2588205525	88.0	150	4	1	3	410	116	265	1.8e-73	263.8	Nitrosospira-briensis-C-128_2588205525	410	274	99.5
OTU_25	Nitrosomonas-oligotropha-Nm75_2671668620	86.0	150	7	1	3	410	116	265	6.9e-73	261.9	Nitrosomonas-oligotropha-Nm75_2671668620	410	274	99.5
OTU_26	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	6.9e-73	261.9	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_27	Nitrosolobus-multiformis-Nl7_2671428569	88.0	150	4	1	3	410	116	265	9.1e-73	261.5	Nitrosolobus-multiformis-Nl7_2671428569	410	274	99.5
OTU_28	Nitrosospira-sp-17Nsp14_2671457573	85.3	150	8	1	3	410	116	265	9.1e-73	261.5	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_29	Nitrosospira-sp-Nsp22_2737533475	88.0	150	4	1	3	410	116	265	2.4e-73	263.5	Nitrosospira-sp-Nsp22_2737533475	410	274	99.5
OTU_30	Nitrosomonas-sp-Is79A3_651001907	86.7	150	6	1	3	410	116	265	4.8e-74	265.8	Nitrosomonas-sp-Is79A3_651001907	410	274	99.5
OTU_31	Nitrosomonas-sp-Nm84_2737537902	87.3	150	5	1	3	410	116	265	3.1e-73	263.1	Nitrosomonas-sp-Nm84_2737537902	410	274	99.5
OTU_32	Nitrosospira-sp_2636913388	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosospira-sp_2636913388	410	274	99.5
OTU_33	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	5.3e-73	262.3	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_34	Nitrosolobus-sp-Nl5_2671347534	86.0	150	7	1	3	410	116	265	6.9e-73	261.9	Nitrosolobus-sp-Nl5_2671347534	410	274	99.5
OTU_35	Nitrosomonas-communis-Nm44_2676397764	82.7	150	12	1	3	410	147	296	7.2e-70	251.9	Nitrosomonas-communis-Nm44_2676397764	410	305	99.5
OTU_36	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	5.3e-73	262.3	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_37	Nitrosospira-sp-17Nsp14_2671457573	85.3	150	8	1	3	410	116	265	4.5e-72	259.2	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_38	Nitrosospira-sp_2630434854	86.7	150	6	1	3	410	116	265	4.1e-73	262.7	Nitrosospira-sp_2630434854	410	274	99.5
OTU_39	Nitrosomonas-sp-Nm84_2737537902	86.7	150	6	1	3	410	116	265	9.1e-73	261.5	Nitrosomonas-sp-Nm84_2737537902	410	274	99.5
OTU_40	Nitrosospira-sp_2636913388	84.0	150	10	1	3	410	116	265	1.0e-71	258.1	Nitrosospira-sp_2636913388	410	274	99.5
OTU_41	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	6.9e-73	261.9	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_42	Nitrosomonas-europaea-ATCC-19718_637427314	88.0	150	4	1	3	410	118	267	7.4e-75	268.5	Nitrosomonas-europaea-ATCC-19718_637427314	410	276	99.5
OTU_43	Nitrosospira-sp-17Nsp14_2671457573	86.7	150	6	1	3	410	116	265	2.6e-72	260.0	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_44	Nitrosospira-sp_2636913388	86.7	150	6	1	3	410	116	265	3.1e-73	263.1	Nitrosospira-sp_2636913388	410	274	99.5
OTU_45	Nitrosomonas-sp-Is79A3_651001907	86.7	150	6	1	3	410	116	265	4.8e-74	265.8	Nitrosomonas-sp-Is79A3_651001907	410	274	99.5
OTU_46	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	1.8e-73	263.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_47	Nitrosolobus-multiformis-Nl1_2667636517	86.0	150	7	1	3	410	116	265	3.1e-73	263.1	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_48	Nitrosomonas-oligotropha-Nm75_2671668620	85.3	150	8	1	3	410	116	265	1.0e-71	258.1	Nitrosomonas-oligotropha-Nm75_2671668620	410	274	99.5
OTU_49	Nitrosomonas-eutropha-Nm24_2671439678	86.7	150	6	1	3	410	118	267	8.2e-74	265.0	Nitrosomonas-eutropha-Nm24_2671439678	410	276	99.5
OTU_50	Nitrosolobus-sp-Nl14_2671461169	88.0	150	4	1	3	410	116	265	9.1e-73	261.5	Nitrosolobus-sp-Nl14_2671461169	410	274	99.5
OTU_51	Nitrosolobus-multiformis-Nl7_2671428569	87.3	150	5	1	3	410	116	265	7.7e-72	258.5	Nitrosolobus-multiformis-Nl7_2671428569	410	274	99.5
OTU_52	Nitrosospira-sp-17Nsp14_2671457573	86.0	150	7	1	3	410	116	265	5.3e-73	262.3	Nitrosospira-sp-17Nsp14_2671457573	410	274	99.5
OTU_53	Nitrosomonas-sp-HPC101_2898509743	86.0	150	7	1	3	410	118	267	5.9e-72	258.8	Nitrosomonas-sp-HPC101_2898509743	410	276	99.5
OTU_54	Nitrosospira-briensis-C-128_2588205525	86.7	150	6	1	3	410	116	265	1.5e-72	260.8	Nitrosospira-briensis-C-128_2588205525	410	274	99.5
OTU_55	Nitrosospira-sp_2636913388	83.3	150	11	1	3	410	116	265	4.7e-69	249.2	Nitrosospira-sp_2636913388	410	274	99.5
OTU_56	Nitrosolobus-multiformis-Nl1_2667636517	87.3	150	5	1	3	410	116	265	2.4e-73	263.5	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_57	Nitrosolobus-multiformis-Nl1_2667636517	84.7	150	9	1	3	410	116	265	5.9e-72	258.8	Nitrosolobus-multiformis-Nl1_2667636517	410	274	99.5
OTU_58	Nitrosospira-sp-17Nsp14_2671457573	80.8	156	9	1	6	410	110	265	1.2e-72	261.2	Nitrosospira-sp-17Nsp14_2671457573	410	274	98.8
