OTU_0	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
OTU_0	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1.Incertae_sedis.2_OTU2_1-EU885632	410	133	48.3
OTU_0	NS-Delta-1_OTU2_1-EU885577	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1_OTU2_1-EU885577	410	133	48.3
OTU_0	NS-Delta-1_OTU2_1-EU885577	98.5	66	1	0	2	199	1	66	1.1e-32	130.6	NS-Delta-1_OTU2_1-EU885577	410	133	48.3
OTU_0	NS-Delta-1.2.2_OTU3_1-HM346180	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.2.2_OTU3_1-HM346180	410	133	48.3
OTU_0	NS-Delta-1.2.2_OTU3_1-HM346180	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1.2.2_OTU3_1-HM346180	410	133	48.3
OTU_0	NS-Delta-2.2.1_OTU5_1-JF748326	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-2.2.1_OTU5_1-JF748326	410	133	48.3
OTU_0	NS-Delta-2.2.1_OTU5_1-JF748326	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-2.2.1_OTU5_1-JF748326	410	133	48.3
OTU_0	NS-Delta-1_OTU10_1-KM117076	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1_OTU10_1-KM117076	410	133	48.3
OTU_0	NS-Delta-1_OTU10_1-KM117076	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1_OTU10_1-KM117076	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU6_1-KJ699412	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-1.1_OTU6_1-KJ699412	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU6_1-KJ699412	98.5	66	1	0	2	199	1	66	1.1e-32	130.6	NS-Gamma-1.1_OTU6_1-KJ699412	410	133	48.3
OTU_0	NS-Delta-1_OTU7_1-HM754752	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1_OTU7_1-HM754752	410	133	48.3
OTU_0	NS-Delta-1_OTU7_1-HM754752	100.0	65	0	0	5	199	2	66	2.4e-32	129.4	NS-Delta-1_OTU7_1-HM754752	410	133	47.6
OTU_0	NS-Delta-1.Incertae_sedis.4_OTU1_1-EU885563	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1.Incertae_sedis.4_OTU1_1-EU885563	410	133	48.3
OTU_0	NS-Delta-1.Incertae_sedis.4_OTU1_1-EU885563	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1.Incertae_sedis.4_OTU1_1-EU885563	410	133	48.3
OTU_0	NS-Gamma-2.1.1_OTU1_1-EU672273	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-2.1.1_OTU1_1-EU672273	410	133	48.3
OTU_0	NS-Gamma-2.1.1_OTU1_1-EU672273	98.5	66	1	0	2	199	1	66	2.4e-32	129.4	NS-Gamma-2.1.1_OTU1_1-EU672273	410	133	48.3
OTU_0	NS-Gamma-2.1.2.2-HM346001	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-2.1.2.2-HM346001	410	133	48.3
OTU_0	NS-Gamma-2.1.2.2-HM346001	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Gamma-2.1.2.2-HM346001	410	133	48.3
OTU_0	NS-Delta-1_OTU8_1-JQ345903	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Delta-1_OTU8_1-JQ345903	410	133	48.3
OTU_0	NS-Delta-1_OTU8_1-JQ345903	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1_OTU8_1-JQ345903	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU1_1-AB645427	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-1.1_OTU1_1-AB645427	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU1_1-AB645427	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Gamma-1.1_OTU1_1-AB645427	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU2_1-EU671633	100.0	66	0	0	213	410	68	133	2.8e-33	132.5	NS-Gamma-1.1_OTU2_1-EU671633	410	133	48.3
OTU_0	NS-Gamma-1.1_OTU2_1-EU671633	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Gamma-1.1_OTU2_1-EU671633	410	133	48.3
OTU_0	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	98.5	66	1	0	213	410	68	133	3.7e-33	132.1	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
OTU_0	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	98.5	66	1	0	2	199	1	66	3.1e-32	129.0	NS-Delta-1.Incertae_sedis.2_OTU1_1-EU885561	410	133	48.3
OTU_0	NS-Delta-1_OTU5_1-HM346065	98.5	66	1	0	213	410	68	133	3.7e-33	132.1	NS-Delta-1_OTU5_1-HM346065	410	133	48.3
OTU_0	NS-Delta-1_OTU5_1-HM346065	100.0	66	0	0	2	199	1	66	8.3e-33	131.0	NS-Delta-1_OTU5_1-HM346065	410	133	48.3
OTU_0	NS-Delta-1.1.2_OTU1_1-JF924855	98.5	66	1	0	213	410	68	133	3.7e-33	132.1	NS-Delta-1.1.2_OTU1_1-JF924855	410	133	48.3
